HIP_ID,RA_deg,DEC_deg,V_mag,Parallax,pmRA,pmDE
22453,72.47765965,37.48827484,4.889999866485596,6.179999828338623,-38.4,38.48
25302,81.18677733,1.84644465,4.889999866485596,2.940000057220459,0.12,-0.6
27511,87.38721058,12.65132367,4.889999866485596,12.0,-21.63,-17.35
3801,12.20842239,50.96816767,4.900000095367432,8.369999885559082,30.28,-9.82
6670,21.40514554,-14.5987963,4.900000095367432,11.3100004196167,42.54,-17.25
26885,85.61930036,1.47462889,4.900000095367432,10.800000190734863,-55.34,-14.85
12623,40.56214992,40.19394381,4.909999847412109,40.52000045776367,-16.84,-182.29
21139,67.96944698,-0.04401101,4.909999847412109,3.930000066757202,-3.76,-8.17
23362,75.35658602,-20.05191838,4.909999847412109,15.600000381469727,36.68,-15.47
23835,76.8625253,18.64505209,4.909999847412109,63.02000045776367,536.05,18.51
9061,29.16749154,-22.52678491,4.920000076293945,8.180000305175781,62.22,-30.19
19515,62.71078866,-41.99357326,4.929999828338623,18.610000610351562,199.09,69.1
19990,64.31525283,20.57859097,4.929999828338623,34.869998931884766,-40.88,-61.45
20252,65.10265987,34.56672527,4.929999828338623,14.420000076293945,-24.95,-7.0
23179,74.81420672,37.89024467,4.929999828338623,20.5,46.26,-97.81
10280,33.09283449,30.30306664,4.940000057220459,10.680000305175781,-64.59,-61.07
13905,44.76531915,35.18312827,4.940000057220459,9.3100004196167,-46.49,5.81
3414,10.86695727,47.02454625,4.949999809265137,18.709999084472656,-24.52,-37.16
6242,20.02048422,58.23161078,4.949999809265137,1.399999976158142,-1.31,-2.19
18505,59.35602208,63.07226405,4.949999809265137,9.649999618530273,7.58,6.01
26736,85.21131127,-1.12878734,4.949999809265137,1.559999942779541,-1.85,-0.68
7818,25.14507074,40.57704912,4.960000038146973,4.789999961853027,16.67,-23.5
7918,25.44642903,42.613369,4.960000038146973,79.08999633789062,791.35,-180.16
11918,38.46126669,-28.2323435,4.960000038146973,7.190000057220459,-12.69,-1.4
15648,50.36066117,43.32965082,4.960000038146973,21.0,-60.43,-0.38
20877,67.10987536,16.35967226,4.960000038146973,16.780000686645508,8.12,17.79
24822,79.81917563,22.09649397,4.960000038146973,15.829999923706055,19.62,-81.08
27949,88.71159201,55.70694671,4.960000038146973,13.539999961853027,-3.65,17.2
5862,18.79633762,-45.53166422,4.96999979019165,66.43000030517578,664.47,178.12
9009,29.00010816,68.6852418,4.96999979019165,4.650000095367432,13.82,-9.73
17313,55.59436099,33.96502633,4.96999979019165,3.5299999713897705,4.39,-5.21
18772,60.32563108,-61.07882177,4.96999979019165,9.850000381469727,66.66,94.51
20250,65.0883987,27.35075361,4.96999979019165,9.529999732971191,-29.04,-76.97
7999,25.68129205,-3.69020048,4.980000019073486,2.7100000381469727,-11.67,-34.38
10053,32.35556808,25.93989223,4.980000019073486,10.1899995803833,77.5,-33.1
13884,44.69915268,-64.07128407,4.980000019073486,10.399999618530273,22.96,5.39
23783,76.66929484,51.59772034,4.980000019073486,38.13999938964844,-29.31,-173.95
26220,83.81592671,-5.38731504,4.980000019073486,-1.850000023841858,-0.92,0.13
26235,83.84542001,-5.41605966,4.980000019073486,1.7200000286102295,1.68,1.5
355,1.12549376,-10.5095233,4.989999771118164,2.0299999713897705,-6.49,-11.88
9505,30.57545056,54.4875412,4.989999771118164,4.409999847412109,33.79,-3.4
16147,52.01279024,49.06286627,4.989999771118164,5.71999979019165,21.94,-26.83
17304,55.56209453,-31.93836128,4.989999771118164,4.449999809265137,5.16,14.23
18488,59.28453577,61.10888286,4.989999771118164,1.7599999904632568,-3.4,-14.06
21644,69.72314537,-12.12312125,4.989999771118164,14.34000015258789,-65.1,-17.68
25142,80.70833393,3.54445246,4.989999771118164,3.390000104904175,-2.0,1.8
19018,61.11317347,59.15550727,5.0,1.8799999952316284,-1.79,-0.38
25278,81.10609747,17.38353401,5.0,68.19000244140625,250.4,-7.42
841,2.58019098,46.07227168,5.010000228881836,3.240000009536743,4.51,0.21
2219,7.01214583,17.89312479,5.010000228881836,6.650000095367432,114.91,20.48
7719,24.83750969,44.38616461,5.010000228881836,13.460000038146973,-20.49,14.95
23430,75.54092425,-26.27502946,5.010000228881836,13.449999809265137,85.79,-76.63
24504,78.85163722,32.68760021,5.010000228881836,12.140000343322754,-27.05,12.47
20901,67.20901684,13.0476024,5.019999980926514,20.329999923706055,105.17,-15.08
25292,81.16309118,37.38534566,5.019999980926514,6.349999904632568,-0.27,-12.13
9836,31.64135619,22.64831693,5.03000020980835,17.399999618530273,20.62,-35.84
22479,72.54840181,-16.21715883,5.03000020980835,13.399999618530273,44.95,51.26
183,0.58300278,-29.72041402,5.039999961853027,6.400000095367432,9.66,14.0
5317,17.00353724,43.94209203,5.039999961853027,16.610000610351562,160.96,-61.32
8241,26.52609562,-53.52203715,5.039999961853027,17.540000915527344,126.45,59.04
15219,49.05084766,50.93766392,5.039999961853027,3.9100000858306885,-1.31,-19.23
21861,70.51450254,-37.14429672,5.039999961853027,36.15999984741211,46.9,193.14
15444,49.78182858,50.09496612,5.050000190734863,6.78000020980835,22.38,-25.26
17851,57.29673351,24.13671205,5.050000190734863,8.420000076293945,18.71,-46.74
23649,76.24172658,-49.5778375,5.050000190734863,6.880000114440918,68.74,-3.03
24879,80.00383775,33.95805371,5.050000190734863,1.059999942779541,0.02,-3.68
17296,55.53885419,63.21680592,5.059999942779541,6.269999980926514,-16.97,19.34
24505,78.85155213,-26.94350871,5.059999942779541,11.979999542236328,10.88,-29.41
25045,80.44272695,-24.77298153,5.059999942779541,11.09000015258789,-20.55,-12.99
2578,8.18293786,-63.03149984,5.070000171661377,21.520000457763672,86.15,-49.85
3810,12.24461788,16.94064377,5.070000171661377,41.79999923706055,-2.33,-201.57
14954,48.1934853,-1.19610121,5.070000171661377,44.689998626708984,193.43,-69.23
21060,67.70874876,-44.95374954,5.070000171661377,4.590000152587891,2.44,-2.48
21727,69.97783327,53.07953529,5.070000171661377,6.579999923706055,-7.38,-15.95
25282,81.1204506,-0.89132828,5.070000171661377,18.93000030517578,-5.03,140.19
2854,9.03462681,54.16845015,5.079999923706055,6.449999809265137,22.98,-1.52
17771,57.06778675,11.14329389,5.079999923706055,5.769999980926514,28.25,-29.82
21673,69.7884039,15.79984564,5.079999923706055,21.489999771118164,32.4,-77.67
22565,72.84359342,18.83986122,5.079999923706055,17.270000457763672,79.66,-32.76
25110,80.63971624,79.23114864,5.079999923706055,47.65999984741211,-78.6,161.13
25541,81.91202636,34.4758921,5.079999923706055,8.140000343322754,-1.44,-38.81
3781,12.14757205,-74.92343763,5.090000152587891,15.9399995803833,133.21,-34.59
9110,29.33772674,17.81753177,5.090000152587891,4.949999809265137,34.28,-23.71
16292,52.50076524,55.45180834,5.090000152587891,17.06999969482422,-45.38,-11.77
23265,75.08633624,81.19408784,5.090000152587891,9.460000038146973,0.99,27.47
13775,44.32201066,31.93421866,5.099999904632568,8.430000305175781,3.02,-31.13
15737,50.68850607,20.74206893,5.099999904632568,10.229999542236328,-49.22,-14.88
19461,62.51143299,80.69868138,5.099999904632568,9.4399995803833,-11.57,3.0
20522,65.9659383,9.46096761,5.099999904632568,8.229999542236328,-21.02,-6.65
27534,87.47300266,-66.90118696,5.099999904632568,6.369999885559082,-22.1,18.08
6960,22.40056313,-21.62933894,5.110000133514404,14.720000267028809,55.64,3.22
18213,58.41227864,-34.73229726,5.110000133514404,9.1899995803833,31.99,-0.81
23941,77.18208035,-4.45620729,5.110000133514404,39.9900016784668,55.62,16.03
8882,28.59180481,-42.49694992,5.119999885559082,10.550000190734863,-34.32,-28.34
14240,45.90341436,-59.73777523,5.119999885559082,23.670000076293945,-72.81,-63.89
23794,76.69021954,-4.65516319,5.119999885559082,11.649999618530273,10.05,0.0
145,0.45603512,-3.02750382,5.130000114440918,7.980000019073486,18.9,-10.25
1158,3.61511753,-7.7805321,5.130000114440918,5.210000038146973,61.01,2.36
6061,19.44981588,3.61446601,5.130000114440918,14.829999923706055,-48.38,-22.37
11477,37.00709608,-33.81103904,5.130000114440918,21.350000381469727,18.56,5.52
15890,51.16898714,64.5859965,5.130000114440918,2.609999895095825,-3.24,0.13
26221,83.81860638,-5.38969592,5.130000114440918,-1.850000023841858,-0.92,0.13
2900,9.19350416,44.48858693,5.139999866485596,4.96999979019165,-36.7,31.77
5799,18.60016589,-7.92282573,5.139999866485596,41.0099983215332,123.67,277.58
16322,52.60195391,11.33644221,5.139999866485596,7.820000171661377,-11.71,-16.08
17886,57.38620754,33.09138215,5.139999866485596,10.960000038146973,-18.15,0.3
25429,81.58028197,-58.9125204,5.139999866485596,6.980000019073486,-8.22,32.22
5544,17.77819712,31.42473633,5.150000095367432,5.820000171661377,-8.7,-12.02
9459,30.42656778,-44.71350896,5.150000095367432,8.760000228881836,-31.8,-48.79
11784,38.02571027,36.14727125,5.150000095367432,8.329999923706055,47.82,16.43
1686,5.28028766,37.96860317,5.159999847412109,20.420000076293945,58.32,-39.65
11060,35.58931055,55.84565348,5.159999847412109,1.590000033378601,0.36,-1.19
13717,44.15593438,-3.71231988,5.159999847412109,17.280000686645508,-35.75,-43.31
15404,49.65725554,50.22217425,5.159999847412109,6.179999828338623,22.45,-25.1
27621,87.72175357,-52.10887273,5.159999847412109,12.329999923706055,2.42,-76.29
2381,7.59439188,-23.78768034,5.170000076293945,18.079999923706055,-26.95,13.97
3909,12.53162924,-10.64432569,5.170000076293945,64.69000244140625,-224.67,-228.44
5336,17.06830755,54.92033969,5.170000076293945,132.39999389648438,3421.44,-1599.27
12273,39.50846272,72.81825166,5.170000076293945,12.729999542236328,-28.9,15.16
12832,41.23992306,12.44576098,5.170000076293945,26.149999618530273,124.1,-84.8
20507,65.92021811,-3.74547033,5.170000076293945,15.65999984741211,-47.92,-56.73
1708,5.37999249,-28.98146883,5.179999828338623,10.5,32.77,-71.48
2225,7.05689073,44.39445199,5.179999828338623,12.319999694824219,84.1,-15.33
8016,25.73276503,70.6225257,5.179999828338623,11.619999885559082,76.62,-13.62
19171,61.651719,27.59990322,5.179999828338623,6.599999904632568,22.13,-50.18
22833,73.69540365,11.42600649,5.179999828338623,13.539999961853027,-16.31,13.63
24197,77.92318143,16.04567302,5.179999828338623,10.149999618530273,3.46,6.32
25918,82.97089829,-76.340964,5.179999828338623,32.43000030517578,143.2,287.75
26640,84.93416238,25.89709109,5.179999828338623,6.579999923706055,9.75,-23.79
27204,86.49956252,-32.30643495,5.179999828338623,2.5199999809265137,3.01,-22.62
11072,35.63561159,-23.81632609,5.190000057220459,45.599998474121094,197.34,-4.39
11220,36.10381778,50.00654619,5.190000057220459,8.6899995803833,24.54,-35.79
23840,76.89178129,-63.39967892,5.190000057220459,5.199999809265137,12.57,-44.74
2355,7.53068761,29.75155669,5.199999809265137,17.6200008392334,43.56,-57.18
2762,8.81199674,-3.59284649,5.199999809265137,47.5099983215332,407.68,-36.47
19949,64.17953476,53.6117991,5.199999809265137,9.239999771118164,-16.99,-1.68
21296,68.54845226,-8.23135239,5.199999809265137,4.050000190734863,-22.42,2.88
5300,16.94938882,-41.48691608,5.210000038146973,16.479999542236328,36.0,7.85
5737,18.4328572,7.57535376,5.210000038146973,22.09000015258789,141.66,-55.62
12484,40.1650536,-54.54991148,5.210000038146973,20.489999771118164,32.76,5.24
19205,61.75189443,29.00129953,5.210000038146973,36.2599983215332,-94.03,4.9
3505,11.18498226,-22.00613523,5.21999979019165,35.91999816894531,-66.07,81.15
9763,31.38145064,76.11506048,5.21999979019165,7.650000095367432,-12.19,-20.49
13874,44.67532015,-2.78287686,5.21999979019165,10.199999809265137,-28.7,-62.96
19799,63.65097556,10.01140644,5.21999979019165,6.880000114440918,-6.57,-13.44
21547,69.4005496,-2.47354823,5.21999979019165,33.599998474121094,43.32,-64.23
23734,76.53521982,58.97237221,5.21999979019165,4.860000133514404,-6.16,-7.67
25048,80.45173208,41.80457259,5.21999979019165,5.079999923706055,13.42,-37.38
6315,20.28072053,28.73820708,5.230000019073486,9.489999771118164,28.53,-75.19
10306,33.20035634,21.21099307,5.230000019073486,33.189998626708984,162.52,4.07
14456,46.63955128,-6.08855469,5.230000019073486,6.099999904632568,7.12,-5.11
950,2.93336928,-35.13311958,5.239999771118164,45.849998474121094,169.01,113.75
3949,12.6716101,-50.98681565,5.239999771118164,13.0600004196167,62.99,44.67
7981,25.62400804,20.26850445,5.239999771118164,133.91000366210938,-302.12,-677.4
14043,45.21755767,52.35174424,5.239999771118164,4.099999904632568,31.2,-21.99
15371,49.55341226,-62.50636301,5.239999771118164,82.79000091552734,1331.1,646.84
16803,54.07255242,-17.46706452,5.239999771118164,6.889999866485596,33.35,-9.65
17457,56.12712547,-1.16309122,5.239999771118164,4.989999771118164,3.62,-5.26
17717,56.91521237,-23.8746767,5.239999771118164,11.979999542236328,48.02,49.01
17954,57.57890965,25.57936194,5.239999771118164,16.959999084472656,36.37,-117.95
20384,65.47219466,-63.38639132,5.239999771118164,8.579999923706055,85.2,174.37
21297,68.54904299,-8.97025763,5.239999771118164,4.960000038146973,-36.27,-112.18
25197,80.86601143,57.54439534,5.239999771118164,9.59000015258789,14.94,-55.97
26268,83.91451758,-4.85606663,5.239999771118164,8.800000190734863,-1.44,8.05
7955,25.53580826,-32.32697025,5.25,15.020000457763672,-74.79,-46.35
10559,33.98451972,33.35889507,5.25,11.130000114440918,-14.86,-33.25
13141,42.25619836,-62.80652153,5.25,19.729999542236328,94.53,29.02
25202,80.87565198,-13.92735207,5.25,1.7999999523162842,1.07,-0.92
13165,42.32316638,17.46430897,5.260000228881836,5.409999847412109,3.65,-14.61
14293,46.06881559,-7.60085702,5.260000228881836,23.219999313354492,65.43,17.41
20261,65.15129355,15.09545334,5.260000228881836,21.200000762939453,108.79,-20.67
20266,65.16802237,65.14044145,5.260000228881836,9.800000190734863,-28.52,-4.7
27386,87.00097591,6.45415624,5.260000228881836,6.800000190734863,4.05,-22.2
6999,22.52542734,47.00727374,5.269999980926514,11.260000228881836,0.64,-42.53
9727,31.28092264,77.28134094,5.269999980926514,29.799999237060547,138.9,-47.56
10320,33.22696028,-30.72382514,5.269999980926514,9.819999694824219,15.32,7.15
11738,37.87539846,2.26718161,5.269999980926514,6.849999904632568,22.75,-10.4
11757,37.91893415,-79.10938186,5.269999980926514,11.180000305175781,137.14,-54.42
15627,50.30676875,21.1470861,5.269999980926514,7.059999942779541,21.68,-22.41
20641,66.35423116,22.19999802,5.269999980926514,22.649999618530273,112.45,-47.06
7650,24.62882287,73.04003987,5.28000020980835,7.300000190734863,-11.81,-13.23
18453,59.15217692,50.69538082,5.28000020980835,24.510000228881836,94.13,-127.9
18788,60.38354244,-1.54965977,5.28000020980835,7.199999809265137,27.96,-13.79
22040,71.08813792,-59.73273311,5.28000020980835,14.65999984741211,29.32,44.19
23871,76.95165826,20.4183787,5.28000020980835,18.799999237060547,-49.12,-31.33
26460,84.43590756,-28.68969042,5.28000020980835,23.540000915527344,-37.99,42.58
27364,86.92877898,13.8995995,5.28000020980835,4.079999923706055,3.52,-13.27
814,2.50906524,-82.22404699,5.289999961853027,13.449999809265137,-21.66,-20.39
983,3.04160825,-17.93827767,5.289999961853027,5.329999923706055,60.48,-24.69
8209,26.41148804,-25.05260995,5.289999961853027,36.459999084472656,159.48,-72.38
9312,29.90849238,64.62160195,5.289999961853027,12.6899995803833,35.76,-15.22
10793,34.73747203,28.64267401,5.289999961853027,9.3100004196167,6.72,-0.04
11021,35.48594668,0.39567548,5.289999961853027,2.490000009536743,-13.41,-6.81
11486,37.041585,29.66933047,5.289999961853027,21.010000228881836,-14.81,-85.5
19719,63.38793263,7.71604492,5.289999961853027,27.040000915527344,-3.99,4.45
20704,66.52629107,31.43891123,5.289999961853027,13.420000076293945,76.7,-121.54
22287,72.00113806,56.75718336,5.289999961853027,20.1200008392334,53.02,-146.4
24873,79.99593136,-12.31558519,5.289999961853027,9.829999923706055,-12.12,7.97
26868,85.56331056,-34.66781208,5.289999961853027,8.989999771118164,5.06,51.3
27947,88.70871631,-52.63548078,5.289999961853027,28.649999618530273,-17.21,243.54
3231,10.2799355,39.45866407,5.300000190734863,9.470000267028809,-14.37,-3.02
12225,39.3515484,-52.5430859,5.300000190734863,22.489999771118164,111.29,1.05
12489,40.17114788,27.0609427,5.300000190734863,13.970000267028809,64.49,-27.29
16499,53.10941575,46.0568617,5.300000190734863,27.459999084472656,-52.77,-74.74
21914,70.69343174,-50.48133388,5.300000190734863,9.5,-35.9,34.63
21928,70.72636135,43.36513795,5.300000190734863,12.020000457763672,34.7,-52.07
23467,75.67916017,-71.31430012,5.300000190734863,5.079999923706055,-3.54,10.68
10366,33.40142588,51.0658183,5.309999942779541,16.389999389648438,347.43,-170.79
10819,34.81998296,47.37997309,5.309999942779541,12.770000457763672,-60.05,-6.06
27243,86.61405275,-46.59718043,5.309999942779541,7.090000152587891,7.8,16.33
5518,17.66384307,68.7786208,5.320000171661377,10.260000228881836,35.26,-27.48
14168,45.67614498,-7.68547178,5.320000171661377,12.649999618530273,26.33,-3.55
15770,50.80497871,49.21326943,5.320000171661377,5.21999979019165,20.7,-24.96
18957,60.93585228,5.43562441,5.320000171661377,3.119999885559082,1.23,-5.4
21515,69.30697237,0.99831413,5.320000171661377,3.8499999046325684,-4.91,-5.34
26126,83.56988721,3.7668951,5.320000171661377,9.449999809265137,-29.35,-15.82
5131,16.42064722,21.47318139,5.329999923706055,13.670000076293945,44.3,-14.32
20161,64.81956921,-44.26791929,5.329999923706055,14.100000381469727,63.14,-36.63
22730,73.34488587,2.50822505,5.329999923706055,5.110000133514404,29.67,-16.4
22834,73.69908791,7.77909728,5.329999923706055,7.389999866485596,-21.74,-27.14
23879,76.97039079,8.49842889,5.329999923706055,16.84000015258789,34.96,-59.49
9440,30.31134638,-30.00183025,5.340000152587891,11.710000038146973,-108.68,-108.79
13490,43.42755662,38.33748839,5.340000152587891,13.869999885559082,47.62,-78.48
17563,56.41851045,6.04999111,5.340000152587891,5.539999961853027,20.61,-15.61
20186,64.90294037,21.77349114,5.340000152587891,10.319999694824219,29.77,-41.39
24817,79.79674571,2.59580646,5.340000152587891,16.469999313354492,-18.14,-53.3
25980,83.17230526,-1.59183113,5.340000152587891,1.2699999809265137,-2.03,0.74
26001,83.24820465,-64.22751731,5.340000152587891,14.069999694824219,33.1,-1.27
3951,12.68171635,64.24754961,5.349999904632568,4.010000228881836,29.39,-12.85
4371,14.00620874,-11.26652632,5.349999904632568,6.239999771118164,-26.79,-8.01
6706,21.56359189,19.17234565,5.349999904632568,38.349998474121094,-26.8,10.16
22157,71.50725414,11.70559099,5.349999904632568,12.239999771118164,67.48,-7.09
3138,9.981549,21.4384951,5.360000133514404,7.940000057220459,28.46,-28.51
3632,11.63732574,15.47550446,5.360000133514404,5.550000190734863,-29.45,-44.22
5268,16.82776521,-61.77528929,5.360000133514404,11.680000305175781,73.79,-11.24
11258,36.22462811,-60.31194752,5.360000133514404,20.399999618530273,-71.08,-131.04
11791,38.03925366,-1.03489611,5.360000133514404,12.270000457763672,-26.47,-32.34
18993,61.0411457,2.82694713,5.360000133514404,28.8700008392334,149.52,-125.67
21730,69.99195325,53.47302066,5.360000133514404,11.760000228881836,35.88,-88.79
26063,83.38102748,-1.15607281,5.360000133514404,1.7599999904632568,-0.55,-0.49
27658,87.8415992,-7.51800295,5.360000133514404,1.940000057220459,0.75,-0.18
8230,26.49691854,-5.73329912,5.369999885559082,6.400000095367432,-9.09,-29.69
23482,75.70285908,-49.15140722,5.369999885559082,38.189998626708984,-43.96,27.18
26248,83.86304209,24.03958878,5.369999885559082,5.440000057220459,14.98,-20.22
1645,5.1494233,8.19027134,5.380000114440918,8.260000228881836,-4.5,9.59
1960,6.19793946,61.83105752,5.380000114440918,4.269999980926514,13.67,-2.45
2568,8.14785798,20.29431643,5.380000114440918,12.6899995803833,136.81,-48.1
3330,10.61822148,-65.46803008,5.380000114440918,24.59000015258789,54.11,41.12
12086,38.94504727,34.68755845,5.380000114440918,-0.6000000238418579,19.55,-51.2
18859,60.65310384,-0.26892309,5.380000114440918,52.0,151.2,-252.03
20264,65.16255613,-20.63962187,5.380000114440918,7.050000190734863,26.13,-9.4
20430,65.64559841,25.62931425,5.380000114440918,12.1899995803833,20.37,-17.88
21670,69.77565406,7.87097645,5.380000114440918,19.440000534057617,91.87,-4.56
24799,79.75012031,33.74839374,5.380000114440918,7.28000020980835,13.62,-29.63
4890,15.70495781,-46.39731137,5.389999866485596,13.859999656677246,-2.21,10.96
13202,42.47575765,-27.94198156,5.389999866485596,5.880000114440918,46.55,22.19
18396,58.99238825,47.87142,5.389999866485596,3.859999895095825,17.57,-20.62
19513,62.70775376,26.48095174,5.389999866485596,16.719999313354492,-30.81,-36.1
22044,71.10761816,11.14613659,5.389999866485596,20.729999542236328,98.87,-13.47
23221,74.96021841,-10.26332504,5.389999866485596,18.290000915527344,19.49,-136.75
